ResponseID,ResponseSet,IPAddress,StartDate,EndDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalDataReference,Finished,Status,Q1,Q2_2,Q2_1,Q3,Q4,LocationLatitude,LocationLongitude,LocationAccuracy
R_3e2f7rtT0cgzWKd,null,149.71.150.113,1/6/2022 13:02,1/6/2022 19:45,,,,,1,0,4- Good,4- Good,4- Good,A35K9TQ5ML353X,,51.58880615,-0.024703979,-1
R_2EAmgIIjp0xRHff,null,149.22.69.212,1/13/2022 13:02,1/13/2022 13:03,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A35K9TQ5ML353X,,52.03610229,-0.7006073,-1
R_264762RqZjghfk5,null,213.97.71.189,2/22/2022 16:05,2/22/2022 16:07,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,AFLVP5BQUZ13H,,36.71620178,-4.416107178,-1
R_RWv8edhHWf49pJf,null,45.155.228.175,3/1/2022 11:01,3/1/2022 11:01,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A3UO6VUDOSAD6E,Niveditha was very clear in her explications,48.83230591,2.407501221,-1
R_31pguKD2UFUrnhZ,null,62.81.177.34,3/2/2022 13:29,3/2/2022 13:31,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A27F7HES0BZXOT,Very good support!!,39.6118927,3.022506714,-1
R_qxDcShwW5okSvlf,null,94.101.33.25,3/2/2022 14:00,3/2/2022 14:13,,,,,1,0,4- Good,3 -Fair,4- Good,A2P2JN1SD7RV9V,"After opening several tickets in the SellerCentral Help and only receiving answers that did not help us at all, we finally talked to a person who knows SP API and seemed to be able to help us.",51.47340393,11.89219666,-1
R_AclrWXOsFKKVyGB,null,2.227.227.146,3/3/2022 15:14,3/3/2022 15:22,,,,,1,0,5- Excellent,4- Good,5- Excellent,A26BPTIVQURTF4,,42.46180725,14.2052002,-1
R_1f8FLDwTf0w4ACG,null,52.64.0.54,4/6/2022 5:16,4/6/2022 5:21,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A3LPD6H7SGQ9C4,,-33.8601,151.2101,-1
R_1JLAZBeiH79eO9c,null,62.36.9.126,4/22/2022 12:45,4/22/2022 12:46,,,,,1,0,5- Excellent,5- Excellent,4- Good,ATZHRMQEZT7PH,Niveditha is a good technical trying to solve our problems.,39.4923,-0.4046,-1
R_27Wi4UUNkIiMP9t,null,78.171.72.84,5/6/2022 12:20,5/6/2022 12:23,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A2KJBDNYTBJT76,"She helped us for solving the problem that keeps for 1 year and we really appreciate her effort during the process. Great job, we're really satisfied",41.0197,28.9757,-1
R_2S2fe4QYNRJAXJh,null,78.171.88.51,5/12/2022 15:29,5/12/2022 15:29,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A2KJBDNYTBJT76,Great assistance,41.0218,28.9669,-1
R_279xtdw0kuhtt5K,null,54.240.197.236,6/23/2022 13:21,6/23/2022 13:32,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A1R406PE79OI9F,"Niveditha did great job, Seller was super happy",37.751,-97.822,-1
R_2v2eR6TxnsTKMB3,null,85.115.52.202,6/28/2022 11:30,6/28/2022 12:05,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,ALZ8JD7G4V266,"Overall sessions were very helpful and informative as well. All our issues got resolved and so we were able to launch all the stores with new SP/API, as per committed timelines.",51.5269,-0.0991,-1
R_1E9UQk1EpRvEQc6,null,87.152.9.4,7/12/2022 16:48,7/12/2022 16:48,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A2NSXUMBQKZERF,,48.0357,10.7175,-1
R_3qxS6U8ioAtSDfI,null,185.16.206.115,7/15/2022 16:40,7/15/2022 16:43,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A1TD5N0LORVADX,The ability to help with specific SP API related issue through a walk-through on Amazon Chime was extremely helpful.,51.6013,-0.2636,-1
R_1gT8pysrNYCESzm,null,195.76.33.154,7/18/2022 9:56,7/18/2022 9:57,,,,,1,0,4- Good,4- Good,4- Good,A3PF9ZHKXI6D4A,,37.7746,-3.7787,-1
R_1GHBqtCiD3jNtQf,null,217.36.219.45,7/29/2022 13:44,7/29/2022 13:46,,,,,1,0,5- Excellent,4- Good,4- Good,A1VXXY7OJ6MSKE,the sound kept fading in and out so had trouble hearing it sometimes,51.8301,0.583,-1
R_02IMPreePPBa0JX,null,143.0.169.122,8/19/2022 14:16,8/19/2022 14:17,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A1B6PLZTUX28RO,Was all ok! Thanks,-31.4374,-68.5612,-1
R_yVkbTsDPPYkMmDT,null,88.5.104.64,8/19/2022 14:16,8/19/2022 14:18,,,,,1,0,4- Good,4- Good,4- Good,A1B6PLZTUX28RO,Was a bit difficult to understand his pronunciation but she was really really helpfullly.,41.6405,-0.8814,-1
R_1NwEUZ96XbiCckW,null,84.255.226.125,9/23/2022 12:58,9/23/2022 13:41,,,,,1,0,4- Good,4- Good,5- Excellent,A2FQ9AT9RBQE9W,,45.9314,13.6514,-1
R_28D4mlsUGbMFWUx,null,217.119.235.179,9/27/2022 15:12,9/27/2022 15:14,,,,,1,0,4- Good,4- Good,4- Good,APLOW5UUA1HKX,add feature to get browse tree through the reporting endpoint the language optional. Because we need the language of all marketplaces in different languages,52.2686,6.7883,-1
R_1d9MacuUyxv9unS,null,86.134.45.78,10/12/2022 14:06,10/12/2022 14:09,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A1VXXY7OJ6MSKE,Persistence and Understanding were key when dealing with this issue.  It was a total pleasure dealing with this representative.,51.4098,-0.0249,-1
R_2XiEBlKTQuZGJRY,null,217.239.203.210,10/14/2022 13:31,10/14/2022 13:32,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,AO8IX6V01LZRF,Very happy with Niveditha's support on this matter,51.1399,7.2069,-1
R_3RrOgJaacKVAn3e,null,115.77.246.194,10/21/2022 8:46,10/21/2022 8:47,,,,,1,0,5- Excellent,4- Good,5- Excellent,A18C35CLDUSGLA,,10.8326,106.6581,-1
R_1plFNPsBMUNqOBV,null,103.26.226.193,11/11/2022 10:58,11/11/2022 10:59,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,AFDTLR73G9WW,She helps me to solve all issues I am facing. Thanks Team,19.0565,73.0656,-1
R_2CPLGIt4M7oFhH4,null,93.209.86.178,11/18/2022 10:12,11/18/2022 10:14,,,,,1,0,4- Good,4- Good,4- Good,A2UK6E0G8RAI5D,,52.5196,13.4069,-1
R_1f492jQNwEtUMwa,null,217.57.245.250,11/30/2022 11:49,11/30/2022 11:55,,,,,1,0,5- Excellent,4- Good,5- Excellent,AT4SCWH78MYSS,,44.9975,7.6521,-1
R_2foZkRt1UKgSuox,null,217.57.245.250,1/17/2023 13:14,1/17/2023 15:34,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,01379415- 93164774212,,44.9482,7.6267,-1
R_31m8ZAU47RVFUqQ,null,122.169.111.178,3/9/2023 12:58,3/9/2023 13:03,,,,,1,0,1-Poor,1-Poor,1-Poor,case id 10727079341,"Hi Team,\\We need someone who can revert back to us quickly via mail. we cannot keep raising tickets for integration. We need one point of contact. We need to get the integration very sooner. Please advise for the same.\\Regards,\Shreya",19.0748,72.8856,-1
R_p0Ce0ecposDZGGB,null,213.155.76.46,3/13/2023 7:51,3/13/2023 7:52,,,,,1,0,4- Good,3 -Fair,5- Excellent,A10ZIKO15YH4DT,"nothing to add, thank you!",48.0682,11.6614,-1
R_1K3bPJl3NxTeYiK,null,80.151.145.44,3/14/2023 11:48,3/14/2023 11:49,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A3SWWZQWSIEIXJ,Was very helpful with our problem and immediately found a few other possible sources why we got the error message.,50.0909,8.4442,-1
R_3IQbJsSoXuaPmuf,null,92.177.50.187,4/11/2023 23:26,4/11/2023 23:27,,,,,1,0,4- Good,4- Good,4- Good,Kewayes- 384282- A3PF9ZHKXI6D4A,,41.1607,1.1082,-1
R_3Rl6KIxpiM1l8tl,null,217.18.160.74,4/14/2023 13:27,4/14/2023 13:39,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A3T8NGZYWN6HYL,Very good communication and help. She understood all my problems and solved the on the spot.,37.1918,-3.6095,-1
R_2v5EKsF3lcB7CNn,null,103.97.170.170,4/26/2023 8:26,4/27/2023 1:55,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A29JY6WLPCR27S,Thank you for helping us out and making the onboarding process smooth.,-33.8715,151.2006,-1
R_ZmyOoTXbQXWf6h3,null,213.194.154.89,4/28/2023 9:32,4/28/2023 9:32,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A3T8NGZYWN6HYL,,37.1918,-3.6095,-1
R_wRh4YIuOBVNVTpL,null,217.92.132.200,5/2/2023 9:19,5/2/2023 9:20,,,,,1,0,4- Good,4- Good,4- Good,A30BE7M4RPM69N,,53.5544,9.9946,-1
R_CaHAxGtEZGjKuyd,null,90.145.211.249,5/3/2023 12:42,5/3/2023 12:49,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A2A1XB3VMR5D9O,This was exactly what I needed :),51.5342,4.4543,-1
R_3qO8faJLAkC8WUr,null,79.116.156.131,5/4/2023 14:08,5/4/2023 14:08,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A12E555JOESEDK,,40.4163,-3.6934,-1
R_29h80cGIL4OgwCD,null,81.201.149.32,5/5/2023 10:27,5/5/2023 10:41,,,,,1,0,3 -Fair,3 -Fair,3 -Fair,AD6XSNC9V68YX,it would be better if the support was in german.  it is difficult to understand complicated processes in a foreign language.,51.0783,13.8051,-1
R_2EzYK0MLatsspRc,null,176.26.36.5,5/10/2023 13:37,5/10/2023 13:40,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A375OA3GW9JC3I,"Very knowledgeable, made things really easy to understand",52.649,1.7373,-1
R_3mZbq0nB2FcTpC1,null,147.161.145.114,5/12/2023 11:57,5/12/2023 11:58,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,AGBXC5BH8WMN6,,51.5095,-0.0955,-1
R_VOmiN8TTP0yT0sh,null,47.181.101.19,5/18/2023 8:05,5/18/2023 8:11,,,,,1,0,5- Excellent,4- Good,5- Excellent,A1KEHDA0ONICNI,,34.2193,-118.9842,-1
R_10wSpZ13GDzpY4u,null,49.37.133.195,5/19/2023 12:59,5/19/2023 13:00,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A398OCNF4AD6LZ,,17.411,78.4487,-1
R_9Tc3zaoMlUHmIDv,null,157.45.106.101,5/19/2023 13:01,5/19/2023 13:02,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A398OCNF4AD6LZ,,12.9634,77.5855,-1
R_ZDekYMoVtt238hr,null,136.226.254.99,5/23/2023 10:49,5/23/2023 10:51,,,,,1,0,5- Excellent,4- Good,5- Excellent,A1C2OFACYBF049,Thanks for supporting \We will require a follow on call for closure \Regards,19.0748,72.8856,-1
R_yVz6BkavpDTPVER,null,199.119.149.164,5/25/2023 16:14,5/25/2023 16:15,,,,,1,0,5- Excellent,3 -Fair,5- Excellent,A1CN8B8GK0RY9I,,37.2304,-95.7004,-1
R_2TTNHhRBdqdBuod,null,24.172.73.154,6/5/2023 14:31,6/5/2023 14:32,,,,,1,0,5- Excellent,4- Good,5- Excellent,A1IGK84HO0J6U1,,35.0837,-80.6646,-1
R_0kclBJvPI3gmseZ,null,79.216.48.25,6/6/2023 14:56,6/6/2023 14:58,,,,,1,0,4- Good,4- Good,3 -Fair,AS1FNT0N00NPY,"No organized data information-structure. Documentation and also support rely on documents that are often wrong, missing information or not reliable. Not well structured nor testet.",50.9475,6.9288,-1
R_Ulqi6CZp7yEFYm5,null,194.207.88.234,6/7/2023 11:41,6/7/2023 11:43,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A3SU58XNZKFSIV,,53.7606,-0.3734,-1
R_ah0wif8ksiDiaUF,null,46.27.245.165,6/7/2023 12:18,6/7/2023 12:19,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A1Q7KYH7MO5LTL,,39.4776,-6.3798,-1
R_1QDy4Tjd4e3ygxt,null,24.172.73.154,6/7/2023 14:25,6/7/2023 14:25,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A1IGK84HO0J6U1,,35.0837,-80.6646,-1
R_1n3KNclGVNWosxM,null,217.180.196.99,6/23/2023 14:26,6/23/2023 14:27,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A3RWROD5W33NLT,Thank you for helping me get started!,30.4274,-84.258,-1
R_2ToTB5SQMUjMNx3,null,87.128.43.95,6/26/2023 8:52,6/26/2023 8:53,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A1U63POP25NMOB,,50.7903,7.8767,-1
R_3dYTl7NKGpKEPVd,null,65.124.164.180,6/27/2023 21:43,6/27/2023 21:46,,,,,1,0,4- Good,4- Good,4- Good,A34V3O18ZYGJY,,40.7597,-73.981,-1
R_1M4hRhvOJtsQlZr,null,88.125.128.162,7/3/2023 10:26,7/3/2023 10:29,,,,,1,0,5- Excellent,4- Good,4- Good,A2EOIEAAO1D74D,,48.8966,1.6527,-1
R_240E3utngEVh352,null,77.158.132.180,7/3/2023 13:39,7/3/2023 13:39,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A3EAF62MLCUZOO,,45.9127,4.8195,-1
R_T6CmC4sCt0pxNVD,null,77.237.49.142,7/6/2023 9:36,7/6/2023 9:36,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A3QRI8DWKZJMJM,,48.1982,16.3917,-1
R_1jkLCzwBCDi6bjU,null,185.195.151.242,7/26/2023 12:13,7/26/2023 12:13,,,,,1,0,2-Average,5- Excellent,2-Average,A251NMA8JPGYBL,we would have needed more thorough assistance.,60.1797,24.9344,-1
R_3lQShkoLOGJ3gS0,null,90.24.154.61,7/26/2023 15:33,7/26/2023 15:34,,,,,1,0,4- Good,4- Good,5- Excellent,A2YGQ8LJ77L332,,48.8582,2.3387,-1
R_3hF6BVTsOxGfFoa,null,172.97.47.20,7/26/2023 19:57,7/26/2023 19:58,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,ASK5AEMQDIV2C,Niveditha Parvatha helped us a lot.,26.3594,-80.0771,-1
R_3PXAS6FfwcT6g1T,null,216.195.26.94,7/27/2023 3:52,7/27/2023 3:52,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A1AMUYYA3CT6HJ,,42.2831,-71.7237,-1
R_1FmMEav6Ae3NcTf,null,115.96.216.27,7/27/2023 7:16,7/27/2023 7:34,,,,,1,0,5- Excellent,5- Excellent,4- Good,A1G085H76I4ZFN,,19.0748,72.8856,-1
R_1nYKdNLlQEThSnY,null,49.190.119.79,8/1/2023 1:51,8/1/2023 1:53,,,,,1,0,5- Excellent,4- Good,4- Good,A6NW9AZEZ3R9X,"overall good communication , however , due to the nature of the new Product, things are constantly change without notify developer or error not find until something is wrong , this is bad expericnce but not the Fault of the representative.",-37.8411,144.9799,-1
R_3Ho8XEuAr5W3GCm,null,52.95.75.22,8/1/2023 8:57,8/1/2023 8:58,,,,,1,0,4- Good,4- Good,4- Good,A3PF9ZHKXI6D4A,Kewayes- 384282- A3PF9ZHKXI6D4A,19.0748,72.8856,-1
R_9EN8CfJ1owgcJzP,null,172.127.29.8,8/3/2023 7:48,8/3/2023 7:50,,,,,1,0,5- Excellent,4- Good,5- Excellent,A3627KV4W10WLH,Fantastic!  A huge help...,39.5449,-119.7572,-1
R_3EJSJailQiuZzLh,null,5.195.160.46,8/3/2023 12:22,8/3/2023 12:28,,,,,1,0,5- Excellent,5- Excellent,5- Excellent,A37YYYGAFIZ2WP,Good,25.0731,55.298,-1
R_5gUWlfjjI4B9HDw,,,,,53.5544,9.9946,anonymous,EN,,,5- Excellent,5- Excellent,5- Excellent,A1GJNFH6TQFQT5,,,,
R_bNlLGgJDG8eBfKK,,,,,50.11880493,8.684295654,anonymous,EN,,,5- Excellent,5- Excellent,5- Excellent,,,,,
R_dapJzw7c8qlKZQq,,,,,37.73919678,-25.66169739,anonymous,EN,,,4- Good,4- Good,4- Good,,,,,
R_28ZObc5pdaTMHxI,,,,,41.00109863,28.96749878,anonymous,EN,,,5- Excellent,5- Excellent,5- Excellent,,,,,
R_eQeI7ChfwvAsFvw,,,,,41.02470398,28.92520142,anonymous,EN,,,5- Excellent,5- Excellent,5- Excellent,,,,,
